      0.00000,      0.00000,     -29.0992,     -79.3746,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -29.4423,     -79.1329,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -29.7707,     -78.8909,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -30.0853,     -78.6485,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -30.3868,     -78.4058,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -30.6762,     -78.1628,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -30.9541,     -77.9195,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -31.2211,     -77.6760,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -31.4780,     -77.4322,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -31.7252,     -77.1881,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -31.9633,     -76.9439,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -32.1929,     -76.6994,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -32.4143,     -76.4548,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -32.6279,     -76.2099,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -32.8343,     -75.9649,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -33.0337,     -75.7197,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -33.2265,     -75.4743,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -33.4131,     -75.2288,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -33.5815,     -75.0000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
